ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_km,Prep_time_min,Order_hour,Order_period,Order_dayofweek,Is_weekend
0x336e,RANCHIRES16DEL01,27.0,4.6,23.371292,85.327872,23.411292,85.367872,2022-04-01,12:55,13:00,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,24,6.037193175494637,5.0,12,Afternoon,4,0
0xa170,HYDRES04DEL01,38.0,3.9,17.411028,78.329645,17.521028,78.439645,2022-03-23,18:00,18:05,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,34,16.903814838158784,5.0,18,Evening,2,0
0x8c5d,MYSRES05DEL03,36.0,4.6,12.323978,76.627961,12.353978,76.657961,2022-03-05,20:10,20:25,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,33,4.663432201620595,15.0,20,Night,5,1
0xc88d,GOARES04DEL01,36.0,4.9,15.5696,73.742294,15.6396,73.812294,2022-02-12,23:25,23:30,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,10.806772793809738,5.0,23,Night,5,1
0x6813,SURRES08DEL01,38.0,4.9,21.173343,72.792731,21.213343,72.832731,2022-03-13,16:50,17:05,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Unknown,30,6.081142187746012,15.0,16,Evening,6,1
0x824d,PUNERES01DEL01,36.0,4.6,18.569156,73.774723,18.579156,73.784723,2022-03-21,08:55,09:05,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,15,1.5321262845594088,10.0,8,Morning,0,0
0x95e9,VADRES19DEL02,27.0,4.6,22.311844,73.165081,22.441844,73.295081,2022-03-04,21:00,21:15,Fog,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,49,19.688308620509062,15.0,21,Night,4,0
0x8186,SURRES01DEL02,34.0,4.7,21.186438,72.794115,21.206438,72.814115,2022-03-15,11:55,12:10,Stormy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,34,3.0405415100027917,15.0,11,Afternoon,1,0
0x6a5e,MUMRES12DEL02,26.0,4.7,19.207222,72.972281,19.227222,72.992281,2022-03-09,09:30,09:45,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,3.058697313879674,15.0,9,Morning,2,0
0x3718,JAPRES010DEL03,24.0,4.9,26.921411,75.793604,26.951411,75.823604,2022-03-07,21:15,21:25,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,14,4.469027394505617,10.0,21,Night,0,0
0xc48c,BHPRES16DEL02,28.0,4.8,23.264015,77.408236,23.314015,77.458236,2022-02-17,23:25,23:40,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,14,7.5491507095909745,15.0,23,Night,3,0
0x1695,MUMRES02DEL01,21.0,4.6,19.221315,72.862381,19.261315,72.902381,2022-03-30,14:45,15:00,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,16,6.116971669682334,15.0,14,Afternoon,2,0
0x20b0,INDORES03DEL01,39.0,4.6,22.751857,75.866699,22.861857,75.976699,2022-03-20,21:45,22:00,Cloudy,Jam,2,Buffet,scooter,2.0,No,Metropolitian,35,16.63541627418215,15.0,21,Night,6,1
0x7dcb,MYSRES18DEL03,38.0,4.7,12.337928,76.617889,12.397928,76.677889,2022-03-26,23:25,23:40,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,17,9.326360257118816,15.0,23,Night,5,1
0x532d,RANCHIRES010DEL01,33.0,4.9,23.354422,85.3329,23.424422,85.4029,2022-03-29,19:40,19:55,Fog,Jam,1,Snack,scooter,0.0,No,Urban,49,10.565155904264532,15.0,19,Evening,1,0
0xbed0,BANGRES13DEL02,28.0,4.2,12.935662,77.61413,12.985662,77.66413,2022-03-26,19:30,19:40,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,7.763161028493024,10.0,19,Evening,5,1
0x45c0,JAPRES17DEL01,28.0,4.0,26.892312,75.806896,26.962312,75.876896,2022-03-02,17:35,17:40,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,38,10.428102699087153,5.0,17,Evening,2,0
0x1034,INDORES03DEL03,21.0,4.7,22.751857,75.866699,22.811857,75.926699,2022-03-09,22:30,22:45,Fog,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,12,9.07462863182012,15.0,22,Night,2,0
0x8eb0,HYDRES08DEL03,35.0,4.8,17.438263,78.397865,17.498263,78.457865,2022-03-01,18:30,18:40,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,31,9.220209378254708,10.0,18,Evening,1,0
0x46bb,INDORES03DEL01,24.0,4.9,22.751857,75.866699,22.821857,75.936699,2022-03-12,20:55,21:05,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,33,10.586888296813116,10.0,20,Night,5,1
0xb502,RANCHIRES06DEL01,36.0,4.7,23.357804,85.325146,23.467804,85.435146,2022-03-10,18:10,18:15,Sunny,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,38,16.601046189403377,5.0,18,Evening,3,0
0xc1fe,KNPRES19DEL01,28.0,4.9,26.49095,80.318656,26.56095,80.388656,2022-02-12,23:40,23:50,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,15,10.444437629135967,10.0,23,Night,5,1
0x5c68,MUMRES09DEL01,29.0,4.8,18.994049,72.825203,19.104049,72.935203,2022-04-04,22:45,23:00,Windy,Low,1,Meal,scooter,0.0,No,Urban,14,16.830914549955864,15.0,22,Night,0,0
0x7bbf,INDORES04DEL02,24.0,4.5,22.753659,75.903365,22.883659,76.033365,2022-03-06,19:30,19:45,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,15,19.65925403510922,15.0,19,Evening,6,1
0x7b74,SURRES13DEL02,39.0,4.8,21.170096,72.789122,21.190096,72.809122,2022-03-19,10:25,10:40,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,29,3.040697853651633,15.0,10,Morning,5,1
0x2671,COIMBRES02DEL01,31.0,4.8,11.022477,76.995667,11.032477,77.005667,2022-03-11,10:00,10:10,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16,1.5580833985948437,10.0,10,Morning,4,0
0xb4da,HYDRES02DEL01,36.0,4.8,17.41233,78.449654,17.48233,78.519654,2022-03-18,21:15,21:25,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,52,10.757499697083244,10.0,21,Night,4,0
0x1cae,BANGRES12DEL02,39.0,4.7,12.939496,77.625999,12.989496,77.675999,2022-03-21,23:15,23:20,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,24,7.763102784727143,5.0,23,Night,0,0
0x8951,JAPRES16DEL02,20.0,4.6,26.849596,75.800512,26.869596,75.820512,2022-03-28,09:00,09:15,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,12,2.9802493849187557,15.0,9,Morning,0,0
0xaa7f,CHENRES18DEL01,34.0,4.5,12.981615,80.231598,13.051615,80.301598,2022-03-04,22:45,22:50,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,22,10.867232952679457,5.0,22,Night,4,0
0x67e5,CHENRES11DEL01,30.0,4.0,13.064181,80.236442,13.074181,80.246442,2022-03-30,10:40,10:45,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,32,1.5523012503298028,5.0,10,Morning,2,0
0x47f8,SURRES20DEL02,29.0,4.8,21.15276,72.778059,21.20276,72.828059,2022-03-01,22:40,22:45,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,7.60180033473793,5.0,22,Night,1,0
0xc3c0,KNPRES11DEL02,27.0,4.3,26.474986,80.342796,26.494986,80.362796,2022-02-13,11:45,11:50,Cloudy,High,1,Snack,scooter,0.0,No,Metropolitian,34,2.984598378443473,5.0,11,Afternoon,6,1
0x990d,CHENRES07DEL01,23.0,4.7,13.081878,80.248519,13.151878,80.318519,2022-03-04,22:25,22:35,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,10.865084189986677,10.0,22,Night,4,0
0x10aa,BANGRES010DEL03,27.0,5.0,12.933298,77.614293,13.023298,77.704293,2022-03-02,22:10,22:25,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,24,13.973206773137713,15.0,22,Night,2,0
0x4de2,JAPRES01DEL01,23.0,4.7,26.90519,75.810753,26.91519,75.820753,2022-03-11,08:15,08:30,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,24,1.489829154062434,15.0,8,Morning,4,0
0x1599,PUNERES15DEL02,39.0,4.0,18.636215,73.751081,18.766215,73.881081,2022-03-04,21:30,21:35,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,19.91059239709516,5.0,21,Night,4,0
0x99be,RANCHIRES010DEL02,33.0,4.9,23.354422,85.3329,23.434422,85.4129,2022-03-06,18:35,18:40,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,30,12.074255310176673,5.0,18,Evening,6,1
0x1e58,VADRES14DEL03,31.0,4.6,22.311603,73.165012,22.371603,73.225012,2022-03-24,21:20,21:35,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,9.087972744661085,15.0,21,Night,3,0
0x89cd,RANCHIRES11DEL01,36.0,4.9,23.359194,85.325447,23.429194,85.395447,2022-03-06,22:30,22:40,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,23,10.564981870374336,10.0,22,Night,6,1
0x9106,HYDRES14DEL01,28.0,5.0,17.426228,78.407495,17.466228,78.447495,2022-03-13,15:50,16:00,Fog,Medium,2,Meal,scooter,1.0,No,Urban,17,6.147160558529004,10.0,15,Evening,6,1
0x2246,HYDRES03DEL02,38.0,4.3,17.422819,78.449578,17.442819,78.469578,2022-04-03,11:20,11:30,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,47,3.073687981631253,10.0,11,Afternoon,6,1
0x8bf5,RANCHIRES010DEL03,22.0,4.6,23.354422,85.3329,23.444422,85.4229,2022-04-06,21:20,21:30,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,29,13.583302501334016,10.0,21,Night,2,0
0x4238,COIMBRES08DEL03,36.0,4.8,11.001852,76.976268,11.031852,77.006268,2022-03-09,21:10,21:15,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,4.67433301643506,5.0,21,Night,2,0
0x679e,VADRES14DEL01,25.0,4.6,22.311603,73.165012,22.321603,73.175012,2022-04-05,11:10,11:25,Sandstorms,High,2,Meal,motorcycle,0.0,No,Urban,10,1.5147873459323735,15.0,11,Afternoon,1,0
0x5817,HYDRES07DEL01,36.0,4.3,17.424114,78.347554,17.434114,78.357554,2022-03-09,11:50,12:00,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,31,1.5368588631561617,10.0,11,Afternoon,2,0
0x196d,CHENRES01DEL03,33.0,5.0,13.005801,80.250744,13.065801,80.310744,2022-03-30,19:55,20:00,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,25,9.314419797615273,5.0,19,Evening,2,0
0x1e4a,CHENRES08DEL01,22.0,4.7,13.022394,80.242439,13.132394,80.352439,2022-03-18,17:15,17:30,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,17.075035490452994,15.0,17,Evening,4,0
0xa2f3,CHENRES13DEL01,25.0,4.8,13.027018,80.254791,13.037018,80.264791,2022-03-05,10:35,10:50,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,15,1.5524148945455951,15.0,10,Morning,5,1
0x9af7,COIMBRES16DEL03,21.0,4.4,11.010375,76.95295,11.040375,76.98295,2022-03-26,19:30,19:35,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,4.674266565274251,5.0,19,Evening,5,1
0x6cd,SURRES07DEL02,26.0,4.7,21.170798,72.790489,21.250798,72.870489,2022-03-12,20:00,20:05,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,31,12.16161548161981,5.0,20,Night,5,1
0x8deb,JAPRES03DEL01,27.0,4.7,26.913483,75.803139,27.023483,75.913139,2022-03-27,23:10,23:15,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,11,16.384366809227615,5.0,23,Night,6,1
0x745b,INDORES18DEL01,27.0,4.6,22.753839,75.897429,22.793838,75.937429,2022-04-05,12:45,12:55,Windy,High,1,Drinks,motorcycle,0.0,No,Urban,27,6.049834150687609,10.0,12,Afternoon,1,0
0x8503,VADRES14DEL02,39.0,3.6,22.311603,73.165012,22.441603,73.295012,2022-03-18,23:25,23:30,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,38,19.688324335752394,5.0,23,Night,4,0
0x27dd,MYSRES08DEL01,36.0,4.9,12.297954,76.665169,12.407954,76.775169,2022-03-02,21:10,21:15,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,25,17.098804215242584,5.0,21,Night,2,0
0xabd9,JAPRES15DEL02,27.0,4.2,26.891191,75.802083,26.941191,75.852083,2022-03-19,22:50,23:00,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,7.4489701519330795,10.0,22,Night,5,1
0x4b84,JAPRES01DEL01,38.0,4.4,26.90519,75.810753,27.01519,75.920753,2022-03-18,22:00,22:15,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,45,16.384900933459228,15.0,22,Night,4,0
0x55d6,COIMBRES12DEL02,30.0,4.7,11.000762,76.981876,11.020762,77.001876,2022-03-17,09:10,09:15,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,11,3.116253656338934,5.0,9,Morning,3,0
0x8e7a,COIMBRES06DEL02,24.0,4.2,11.021278,76.995017,11.151278,77.125017,2022-03-25,21:50,21:55,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,31,20.25308886851953,5.0,21,Night,4,0
0xda83,GOARES16DEL03,26.0,4.5,15.498603,73.826911,15.558603,73.886911,2022-02-15,17:40,17:50,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,29,9.264595774312454,10.0,17,Evening,1,0
0x120d,MUMRES16DEL02,32.0,4.9,19.120083,72.907385,19.200083,72.987385,2022-03-04,22:40,22:55,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,23,12.236790662986138,15.0,22,Night,4,0
0x6660,JAPRES12DEL01,28.0,4.9,26.902908,75.792934,27.012908,75.902934,2022-03-23,21:25,21:30,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,16.385047886584577,5.0,21,Night,2,0
0x9827,JAPRES14DEL02,33.0,5.0,26.88842,75.800689,26.90842,75.820689,2022-04-05,09:40,09:50,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,26,2.9797958851316784,10.0,9,Morning,1,0
0xc981,KOCRES12DEL03,32.0,3.5,9.988483,76.295211,10.078483,76.385211,2022-02-14,23:35,23:45,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,36,14.044994047947716,10.0,23,Night,0,0
0xd9c,VADRES01DEL03,22.0,4.9,22.307898,73.167788,22.397898,73.257788,2022-03-08,23:50,00:00,Sandstorms,Low,2,Snack,scooter,0.0,No,Unknown,13,13.631449198481711,10.0,23,Night,1,0
0x69d0,SURRES06DEL03,38.0,4.7,21.185047,72.80859,21.245047,72.86859,2022-03-13,21:25,21:30,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,31,9.12108977493757,5.0,21,Night,6,1
0x27f0,MUMRES14DEL03,39.0,4.8,19.1813,72.836191,19.2713,72.926191,2022-03-12,22:50,23:00,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,13.763778584951167,10.0,22,Night,5,1
0x537a,COIMBRES20DEL02,38.0,5.0,10.994136,76.963303,11.014136,76.983303,2022-03-24,10:25,10:30,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,29,3.1162880555409944,5.0,10,Morning,3,0
0x6b3d,RANCHIRES09DEL02,32.0,4.6,23.351058,85.325731,23.371058,85.345731,2022-03-03,10:40,10:50,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,24,3.0189114817580243,10.0,10,Morning,3,0
0x6ae6,RANCHIRES08DEL03,39.0,4.0,23.353783,85.326967,23.413783,85.386967,2022-03-13,20:50,21:05,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,36,9.056024276265346,15.0,20,Night,6,1
0x550d,HYDRES04DEL02,26.0,4.9,17.411028,78.329645,17.461028,78.379645,2022-03-21,19:15,19:20,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,28,7.68415541716559,5.0,19,Evening,0,0
0xb932,CHENRES06DEL02,33.0,4.4,13.054347,80.257221,13.184347,80.387221,2022-03-14,20:50,21:05,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35,20.177913041348635,15.0,20,Night,0,0
0xd93e,KNPRES11DEL02,23.0,4.7,26.474986,80.342796,26.524986,80.392796,2022-02-15,20:00,20:15,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,19,7.461062763989528,15.0,20,Night,1,0
0x302a,BANGRES01DEL02,25.0,4.7,12.933284,77.615428,13.013284,77.695428,2022-03-27,19:15,19:30,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,29,12.420750390870612,15.0,19,Evening,6,1
0x2b5b,MUMRES02DEL01,31.0,4.6,19.221315,72.862381,19.291315,72.932381,2022-04-04,23:55,00:05,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Urban,25,10.704238934519315,10.0,23,Night,0,0
0x953b,RANCHIRES09DEL03,39.0,4.7,23.351058,85.325731,23.381058,85.355731,2022-03-30,20:45,20:55,Windy,Jam,0,Drinks,motorcycle,0.0,No,Urban,36,4.528289130580048,10.0,20,Night,2,0
0x8734,SURRES18DEL03,31.0,4.7,21.149834,72.778666,21.239834,72.868666,2022-03-12,18:50,18:55,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,26,13.68250488691661,5.0,18,Evening,5,1
0x9f46,CHENRES11DEL03,27.0,5.0,13.064181,80.236442,13.154181,80.326442,2022-03-31,21:10,21:25,Windy,Jam,1,Drinks,scooter,0.0,No,Urban,18,13.96960642768458,15.0,21,Night,3,0
0x3e25,MYSRES13DEL02,32.0,4.9,12.310972,76.659264,12.360972,76.709264,2022-03-19,19:30,19:35,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,30,7.772430463816821,5.0,19,Evening,5,1
0x799d,INDORES14DEL02,39.0,4.4,22.761593,75.886362,22.891593,76.016362,2022-03-29,21:00,21:05,Fog,Jam,1,Snack,scooter,1.0,No,Urban,41,19.658727827948923,5.0,21,Night,1,0
0x2fb7,MYSRES04DEL01,27.0,5.0,12.3085,76.665808,12.3185,76.675808,2022-03-19,09:50,09:55,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,18,1.5545511732988062,5.0,9,Morning,5,1
0x6578,BANGRES15DEL03,24.0,4.6,12.975377,77.696664,13.065377,77.786664,2022-03-18,17:50,18:00,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,13.97205302455759,10.0,17,Evening,4,0
0x2eda,HYDRES16DEL03,20.0,5.0,17.440827,78.393391,17.470827,78.423391,2022-03-11,17:25,17:30,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,15,4.610254758948449,5.0,17,Evening,4,0
0xca62,KOCRES07DEL02,28.0,4.5,9.985697,76.281128,10.035697,76.331128,2022-02-15,22:20,22:30,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,12,7.803044762988818,10.0,22,Night,1,0
0xa875,JAPRES19DEL02,38.0,4.8,26.913726,75.75282,26.993726,75.83282,2022-04-02,22:20,22:35,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Urban,29,11.9165950600701,15.0,22,Night,5,1
0xd6d2,BHPRES06DEL01,22.0,4.0,23.232357,77.429989,23.342357,77.539989,2022-02-14,20:00,20:10,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,41,16.608224637742175,10.0,20,Night,0,0
0xbc64,INDORES13DEL03,23.0,4.5,22.745049,75.892471,22.805049,75.952471,2022-03-17,18:25,18:40,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,23,9.074836683459717,15.0,18,Evening,3,0
0x43b8,INDORES20DEL03,31.0,4.9,22.732225,75.874765,22.822225,75.964765,2022-03-08,23:15,23:25,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,13.612154686696366,10.0,23,Night,1,0
0x7126,CHENRES06DEL03,26.0,4.7,13.054347,80.257221,13.144347,80.347221,2022-04-02,18:30,18:35,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,24,13.969878141806623,5.0,18,Evening,5,1
0xe19d,GOARES17DEL03,36.0,4.9,15.496162,73.825364,15.526162,73.855364,2022-02-13,22:35,22:50,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,15,4.632486510687907,15.0,22,Night,6,1
0x7617,VADRES05DEL01,23.0,4.9,22.310526,73.170937,22.380526,73.240937,2022-03-06,18:40,18:50,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,10.602497166339631,10.0,18,Evening,6,1
0xf4d,BANGRES01DEL01,25.0,5.0,12.933284,77.615428,12.943284,77.625428,2022-04-03,08:30,08:45,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,12,1.5527001583674398,15.0,8,Morning,6,1
0x94a6,PUNERES14DEL03,25.0,4.2,18.516216,73.842527,18.576216,73.902527,2022-04-05,21:10,21:25,Sunny,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,48,9.193469879776632,15.0,21,Night,1,0
0x1581,JAPRES15DEL01,24.0,4.9,26.891191,75.802083,26.961191,75.872083,2022-03-12,22:30,22:40,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,21,10.428148593687968,10.0,22,Night,5,1
0xb8df,PUNERES15DEL03,25.0,4.5,18.636215,73.751081,18.666215,73.781081,2022-03-21,20:25,20:35,Sunny,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,44,4.595393825646015,10.0,20,Night,0,0
0x43ee,BANGRES010DEL02,37.0,4.7,12.933298,77.614293,12.983298,77.664293,2022-03-03,17:25,17:40,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,16,7.763196932715944,15.0,17,Evening,3,0
0xce73,AGRRES18DEL01,36.0,5.0,27.161694,78.034714,27.271694,78.144714,2022-02-14,18:30,18:45,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,44,16.368320331067043,15.0,18,Evening,0,0
0x12d9,MYSRES09DEL01,30.0,4.2,12.323194,76.630583,12.333194,76.640583,2022-03-19,10:35,10:50,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,1.5545086492841058,15.0,10,Morning,5,1
0x9117,HYDRES12DEL03,29.0,4.5,17.429585,78.392621,17.489585,78.452621,2022-03-17,18:25,18:40,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,12,9.220418694558179,15.0,18,Evening,3,0
0x8c29,COIMBRES18DEL01,37.0,4.1,11.02091,76.940432,11.06091,76.980432,2022-04-01,16:00,16:15,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,31,6.232193723015724,15.0,16,Evening,4,0
0x6b25,PUNERES08DEL03,26.0,4.6,18.53408,73.89852,18.62408,73.98852,2022-04-04,22:10,22:25,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,13.788947117364545,15.0,22,Night,0,0
0xd4c0,DEHRES13DEL03,37.0,4.4,30.366322,78.070453,30.456322,78.160453,2022-02-16,21:10,21:15,Sandstorms,Jam,2,Buffet,scooter,2.0,No,Metropolitian,35,13.215100182600441,5.0,21,Night,2,0
0x3e6a,RANCHIRES15DEL02,32.0,4.3,23.369746,85.33982,23.499746,85.46982,2022-03-18,19:55,20:10,Sandstorms,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,52,19.617929437389435,15.0,19,Evening,4,0
0x2734,MUMRES06DEL01,27.0,4.2,19.055831,72.833984,19.125831,72.903984,2022-03-18,21:25,21:30,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,10.709308833621588,5.0,21,Night,4,0
0xbf4,RANCHIRES11DEL01,39.0,5.0,23.359194,85.325447,23.399194,85.365447,2022-03-11,12:25,12:35,Fog,High,1,Drinks,motorcycle,1.0,No,Urban,29,6.03744523636816,10.0,12,Afternoon,4,0
0x8544,MYSRES05DEL01,25.0,4.2,12.323978,76.627961,12.393978,76.697961,2022-03-10,20:10,20:25,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,44,10.88093543843387,15.0,20,Night,3,0
0x25fd,BANGRES19DEL01,31.0,4.8,12.914264,77.6784,13.024264,77.7884,2022-03-25,22:45,22:55,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,17.078665498349437,10.0,22,Night,4,0
0xc4ba,KOLRES16DEL01,25.0,4.6,22.539129,88.365507,22.649129,88.475507,2022-02-18,22:55,23:05,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,14,16.64729968728447,10.0,22,Night,4,0
0x13d0,JAPRES16DEL02,28.0,4.9,26.849596,75.800512,26.979596,75.930512,2022-03-14,18:55,19:00,Fog,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,41,19.36744052557847,5.0,18,Evening,0,0
0x769a,MYSRES07DEL01,25.0,4.6,12.325461,76.632278,12.395461,76.702278,2022-03-02,23:25,23:30,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,23,10.880905305082543,5.0,23,Night,2,0
0xbfb6,BHPRES06DEL02,38.0,4.7,23.232357,77.429989,23.252357,77.449989,2022-02-15,10:40,10:55,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,24,3.020144294382319,15.0,10,Morning,1,0
0x651a,BANGRES20DEL01,28.0,4.7,12.972161,77.596014,13.082161,77.706014,2022-03-27,19:55,20:10,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,17.076725433736605,15.0,19,Evening,6,1
0xb040,BANGRES11DEL02,27.0,4.7,12.934365,77.616155,12.984365,77.666155,2022-03-17,18:40,18:50,Sunny,Medium,1,Buffet,scooter,0.0,No,Unknown,13,7.763180727989777,10.0,18,Evening,3,0
0x62a4,VADRES19DEL01,29.0,4.6,22.311844,73.165081,22.421844,73.275081,2022-04-02,17:40,17:45,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,17,16.659890497111146,5.0,17,Evening,5,1
0x66b8,PUNERES02DEL03,38.0,4.5,18.55144,73.804855,18.61144,73.864855,2022-04-01,20:15,20:30,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,9.192571532077613,15.0,20,Night,4,0
0x891c,MUMRES16DEL03,27.0,4.6,19.120083,72.907385,19.210083,72.997385,2022-03-06,20:45,20:55,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,25,13.766192440641818,10.0,20,Night,6,1
0x7634,MUMRES04DEL01,36.0,4.4,19.254567,72.848923,19.294567,72.888923,2022-04-05,13:45,13:50,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,32,6.116387229265562,5.0,13,Afternoon,1,0
0x5957,JAPRES15DEL03,30.0,4.8,26.891191,75.802083,26.951191,75.862083,2022-03-17,19:00,19:05,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,30,8.938588654178497,5.0,19,Evening,3,0
